ID_Transaksi,ID_Petugas,Nama_Pembeli,Tgl_Transaksi,Metode_Transaksi
TRX0000363,PTG08614,"Asmadi Marpaung, S.Farm",2025-01-11,Transfer
TRX0000364,PTG04552,Titi Damanik,2025-06-28,Transfer
TRX0000365,PTG08788,Ciaobella Wacana,2025-07-28,QRIS
TRX0000366,PTG04862,"R.M. Jaka Samosir, M.M.",2025-10-16,QRIS
TRX0000367,PTG05374,"Sutan Lamar Rahmawati, M.Pd",2024-11-20,Tunai
TRX0000368,PTG07788,Ifa Hasanah,2025-08-21,QRIS
TRX0000369,PTG02809,"Putri Handayani, M.Kom.",2025-09-09,Transfer
TRX0000370,PTG08927,Drajat Mangunsong,2025-03-13,Tunai
TRX0000371,PTG03216,Dr. Paiman Mustofa,2025-06-05,Kartu Debit
TRX0000372,PTG09512,"Maida Mandala, M.Ak",2024-12-23,QRIS
TRX0000373,PTG04391,Mutia Mandala,2025-04-29,Tunai
TRX0000374,PTG00858,Yuliana Prastuti,2025-01-15,Tunai
TRX0000375,PTG01062,"Dr. Alambana Budiyanto, S.Pd",2025-03-25,Tunai
TRX0000376,PTG05390,drg. Danuja Haryanti,2025-08-04,Kartu Debit
TRX0000377,PTG08691,"Drs. Kusuma Melani, S.Psi",2025-09-18,Kartu Debit
TRX0000378,PTG07768,"Catur Hariyah, S.H.",2024-11-22,Tunai
TRX0000379,PTG03674,Usman Budiman,2025-08-06,Kartu Debit
TRX0000380,PTG04218,Vega Hasanah,2024-12-11,Kartu Debit
TRX0000381,PTG04979,"Emong Budiman, M.Farm",2025-03-23,QRIS
TRX0000382,PTG02202,Talia Damanik,2025-01-31,Transfer
TRX0000383,PTG01885,Putu Anggriawan,2025-03-21,Kartu Debit
TRX0000384,PTG09542,Bajragin Dongoran,2025-09-13,Kartu Debit
TRX0000385,PTG08576,Genta Widiastuti,2025-04-10,Transfer
TRX0000386,PTG08193,"Dr. Arsipatra Pertiwi, S.E.I",2025-02-17,Kartu Debit
TRX0000387,PTG09237,R.A. Cindy Tampubolon,2025-02-18,Kartu Debit
TRX0000388,PTG09560,"Lalita Iswahyudi, S.Sos",2025-06-04,Kartu Debit
TRX0000389,PTG09515,Hamima Prayoga,2025-07-06,Transfer
TRX0000390,PTG04808,Samiah Wibowo,2025-01-31,QRIS
TRX0000391,PTG07086,"Halima Dabukke, M.Pd",2025-07-29,Transfer
TRX0000392,PTG05913,"Kardi Haryanto, M.M.",2025-06-18,Kartu Debit
TRX0000393,PTG02052,Raisa Rajata,2025-07-05,Transfer
TRX0000394,PTG03271,"Sakura Kuswandari, S.I.Kom",2024-11-15,Tunai
TRX0000395,PTG05176,Dr. Siska Simbolon,2025-01-01,Transfer
TRX0000396,PTG06598,"Empluk Pratama, S.E.I",2025-03-02,Tunai
TRX0000397,PTG05901,"Titin Permata, S.Psi",2025-08-15,Kartu Debit
TRX0000398,PTG09726,Betania Irawan,2025-02-09,QRIS
TRX0000399,PTG08962,Radit Padmasari,2025-10-07,Tunai
TRX0000400,PTG05129,Raina Budiyanto,2025-02-26,Kartu Debit
TRX0000401,PTG05227,Raisa Jailani,2025-04-24,Tunai
TRX0000402,PTG00389,"Ir. Umay Waskita, S.Farm",2025-01-08,Tunai
TRX0000403,PTG01268,"Dr. Zizi Maryati, S.Pt",2025-07-20,QRIS
TRX0000404,PTG05026,Mumpuni Thamrin,2025-04-09,QRIS
TRX0000405,PTG07528,Sarah Mulyani,2025-05-11,QRIS
TRX0000406,PTG01041,"Cakrawangsa Kuswoyo, S.E.I",2024-12-10,Transfer
TRX0000407,PTG04279,"Harsana Laksmiwati, S.Pd",2025-06-09,QRIS
TRX0000408,PTG08033,Ajeng Sinaga,2025-03-15,Transfer
TRX0000409,PTG07812,Prayitna Firmansyah,2025-06-20,QRIS
TRX0000410,PTG08373,KH. Jaeman Megantara,2025-02-03,Tunai
TRX0000411,PTG00935,Vanya Prayoga,2024-11-09,Transfer
TRX0000412,PTG00068,dr. Belinda Wijaya,2024-12-26,Transfer
TRX0000413,PTG02754,"Jaswadi Susanti, S.Pd",2025-06-25,Kartu Debit
TRX0000414,PTG00845,"T. Marsudi Wasita, S.IP",2025-07-23,Kartu Debit
TRX0000415,PTG08560,Paiman Latupono,2024-11-25,Kartu Debit
TRX0000416,PTG01112,"dr. Rahman Mayasari, S.Kom",2025-08-31,Kartu Debit
TRX0000417,PTG08629,Kemal Hidayat,2025-09-02,Transfer
TRX0000418,PTG02457,"Ir. Murti Ardianto, M.M.",2025-06-05,Transfer
TRX0000419,PTG06113,Dadi Hasanah,2025-07-25,Tunai
TRX0000420,PTG09801,"Dr. Hendra Puspita, M.TI.",2025-05-18,Tunai
TRX0000421,PTG06035,Darimin Waskita,2025-03-08,QRIS
TRX0000422,PTG07412,Ir. Indah Gunarto,2025-10-14,Transfer
TRX0000423,PTG02602,Hasim Wijaya,2024-12-29,Transfer
TRX0000424,PTG02384,Aurora Mardhiyah,2025-02-17,Transfer
TRX0000425,PTG03973,Drs. Wulan Kuswandari,2025-08-29,Transfer
TRX0000426,PTG06584,Victoria Prayoga,2025-04-10,Tunai
TRX0000427,PTG01477,Adhiarja Najmudin,2025-08-31,Kartu Debit
TRX0000428,PTG05881,Damu Purnawati,2025-04-08,QRIS
TRX0000429,PTG02358,"Uchita Mardhiyah, S.Gz",2025-07-18,Kartu Debit
TRX0000430,PTG08698,Jamal Lestari,2024-12-14,Transfer
TRX0000431,PTG02738,"Prabowo Januar, M.M.",2024-12-31,Tunai
TRX0000432,PTG09413,KH. Cawuk Sitorus,2025-02-01,Tunai
TRX0000433,PTG02229,Drs. Yance Kuswandari,2025-08-28,QRIS
TRX0000434,PTG02443,"R.M. Nugraha Fujiati, S.T.",2025-01-17,Transfer
TRX0000435,PTG05094,Bakijan Maulana,2025-04-11,Transfer
TRX0000436,PTG00617,"Lintang Handayani, S.H.",2024-11-19,Kartu Debit
TRX0000437,PTG01289,"Paiman Hastuti, S.I.Kom",2025-06-08,QRIS
TRX0000438,PTG05437,"Gangsa Sitompul, S.Sos",2025-08-09,Kartu Debit
TRX0000439,PTG07927,"Artawan Sinaga, S.Psi",2025-03-07,Transfer
TRX0000440,PTG07184,Legawa Thamrin,2024-11-19,QRIS
TRX0000441,PTG07858,"Dt. Ibun Susanti, S.Psi",2025-09-09,Transfer
TRX0000442,PTG00380,"Sabrina Suwarno, S.Gz",2025-05-18,Transfer
TRX0000443,PTG03441,"R.M. Banawa Maryati, M.TI.",2025-09-18,QRIS
TRX0000444,PTG09136,Panji Zulkarnain,2025-02-15,QRIS
TRX0000445,PTG07866,Cemeti Pertiwi,2025-08-18,Kartu Debit
TRX0000446,PTG01303,"Tari Hutapea, S.Pt",2024-10-25,QRIS
TRX0000447,PTG06455,"Dono Lailasari, S.E.I",2025-10-12,Kartu Debit
TRX0000448,PTG03830,Warsa Jailani,2025-10-05,Transfer
TRX0000449,PTG09652,Mustika Mayasari,2025-09-13,Tunai
TRX0000450,PTG02522,"Ikhsan Aryani, S.Ked",2025-07-03,Tunai
TRX0000451,PTG03978,Bella Zulaika,2024-10-30,Kartu Debit
TRX0000452,PTG00651,Julia Utami,2025-05-10,Tunai
TRX0000453,PTG08554,"Farhunnisa Waluyo, S.Kom",2025-01-27,Transfer
TRX0000454,PTG02562,Karta Winarno,2025-04-25,Kartu Debit
TRX0000455,PTG04297,Lalita Hutasoit,2025-01-13,Tunai
TRX0000456,PTG03173,"Farhunnisa Irawan, S.Sos",2025-05-04,Tunai
TRX0000457,PTG07160,Slamet Andriani,2025-07-11,QRIS
TRX0000458,PTG07829,Melinda Hidayat,2024-12-08,QRIS
TRX0000459,PTG03962,"Ir. Jagapati Jailani, M.Pd",2025-02-11,QRIS
TRX0000460,PTG01408,"drg. Cici Nugroho, M.TI.",2025-01-01,Tunai
TRX0000461,PTG05906,"H. Harjaya Puspita, S.I.Kom",2024-12-10,Kartu Debit
TRX0000462,PTG07026,"Among Prasetya, S.Pd",2025-09-25,QRIS
TRX0000463,PTG01361,Wisnu Januar,2025-06-13,QRIS
TRX0000464,PTG00997,"Wakiman Susanti, S.E.I",2025-09-25,Transfer
TRX0000465,PTG01586,Lasmanto Lailasari,2024-12-20,Kartu Debit
TRX0000466,PTG04272,Nova Hassanah,2024-12-12,QRIS
TRX0000467,PTG09965,Ade Irawan,2025-06-29,Transfer
TRX0000468,PTG01409,Cengkal Suwarno,2025-03-27,QRIS
TRX0000469,PTG01918,Cawisadi Fujiati,2025-01-15,QRIS
TRX0000470,PTG01384,"drg. Uda Dongoran, S.Psi",2025-07-12,Kartu Debit
TRX0000471,PTG06689,"Cut Nadine Hutagalung, S.Pt",2025-01-22,Transfer
TRX0000472,PTG08383,"Uda Hartati, M.Ak",2025-01-04,Kartu Debit
TRX0000473,PTG01449,"Bakianto Kuswandari, S.Ked",2025-06-27,Tunai
TRX0000474,PTG08990,"Putri Saputra, M.TI.",2025-02-14,QRIS
TRX0000475,PTG04934,Tirta Suartini,2024-12-27,Tunai
TRX0000476,PTG03654,Malik Winarno,2025-10-10,Tunai
TRX0000477,PTG03191,"drg. Eluh Melani, S.Pt",2024-10-31,Transfer
TRX0000478,PTG05877,"Jessica Prasasta, S.Sos",2024-10-21,Transfer
TRX0000479,PTG06064,Cut Unjani Prasetyo,2025-09-24,QRIS
TRX0000480,PTG05407,Farah Nababan,2025-01-20,QRIS
TRX0000481,PTG03210,"Olivia Nasyiah, S.Psi",2025-04-08,Kartu Debit
TRX0000482,PTG02967,"Gabriella Ramadan, S.E.",2025-02-02,Tunai
TRX0000483,PTG05317,"Ir. Kiandra Puspita, S.Pd",2025-02-22,Kartu Debit
TRX0000484,PTG00260,Gara Sudiati,2025-08-18,Tunai
TRX0000485,PTG06843,Gangsa Purwanti,2025-06-18,QRIS
TRX0000486,PTG02294,"drg. Jaya Utami, M.Kom.",2025-05-22,Tunai
TRX0000487,PTG09933,Harto Haryanto,2025-08-12,Transfer
TRX0000488,PTG02329,Oliva Adriansyah,2025-09-15,QRIS
TRX0000489,PTG09304,Zahra Hutagalung,2025-07-02,Kartu Debit
TRX0000490,PTG04044,Ir. Ayu Hassanah,2025-03-22,Kartu Debit
TRX0000491,PTG07600,Kadir Lazuardi,2025-07-14,Tunai
TRX0000492,PTG07304,Ulva Saptono,2024-10-25,Tunai
TRX0000493,PTG00700,Enteng Suryatmi,2025-09-16,Kartu Debit
TRX0000494,PTG00362,"Dr. Puspa Kusmawati, S.E.",2025-07-03,Tunai
TRX0000495,PTG01400,Bala Anggriawan,2024-11-11,Transfer
TRX0000496,PTG00071,"Dalimin Natsir, M.Farm",2025-02-04,Transfer
TRX0000497,PTG02225,"R. Hamima Samosir, S.Pt",2025-02-09,Transfer
TRX0000498,PTG03459,R.A. Laila Simbolon,2025-01-08,Transfer
TRX0000499,PTG04093,"Rahayu Padmasari, M.Kom.",2025-04-13,QRIS
TRX0000500,PTG04994,Cut Maimunah Agustina,2025-04-20,Transfer
TRX0000501,PTG03258,Padma Ramadan,2025-07-11,Kartu Debit
TRX0000502,PTG04251,Cakrawala Saptono,2025-07-20,QRIS
TRX0000503,PTG03404,Ibrani Sirait,2025-06-07,Kartu Debit
TRX0000504,PTG05489,Muni Pratama,2024-10-26,Kartu Debit
TRX0000505,PTG00617,Salsabila Marpaung,2025-04-04,Transfer
TRX0000506,PTG06393,Melinda Haryanto,2025-08-04,Kartu Debit
TRX0000507,PTG05110,"Ir. Hesti Hartati, M.M.",2024-10-27,Tunai
TRX0000508,PTG02822,Cahyono Pradana,2025-04-08,Tunai
TRX0000509,PTG06480,Kiandra Simbolon,2025-01-31,Transfer
TRX0000510,PTG08328,Drs. Nabila Sirait,2025-08-07,Transfer
TRX0000511,PTG04111,"Hairyanto Gunawan, S.Sos",2024-10-24,QRIS
TRX0000512,PTG09565,Hartana Suryono,2025-01-04,Kartu Debit
TRX0000513,PTG03058,Adikara Sinaga,2024-11-09,Transfer
TRX0000514,PTG03718,Lukman Pertiwi,2025-08-30,Kartu Debit
TRX0000515,PTG02345,Warta Saputra,2025-05-09,QRIS
TRX0000516,PTG08806,"Luwes Dabukke, M.Farm",2025-06-26,QRIS
TRX0000517,PTG03569,Raden Natsir,2025-08-22,Kartu Debit
TRX0000518,PTG00810,Tgk. Kasiyah Sinaga,2025-09-15,Kartu Debit
TRX0000519,PTG00889,Gasti Safitri,2024-10-21,Kartu Debit
TRX0000520,PTG09542,H. Akarsana Simbolon,2024-12-25,Transfer
TRX0000521,PTG09512,dr. Raisa Andriani,2024-12-14,Tunai
TRX0000522,PTG00067,Darimin Nashiruddin,2025-10-09,QRIS
TRX0000523,PTG01568,Dr. Prayogo Mandala,2025-05-17,QRIS
TRX0000524,PTG00506,Balamantri Wahyuni,2024-12-18,Kartu Debit
TRX0000525,PTG01143,Bahuwirya Hutasoit,2025-07-01,Tunai
TRX0000526,PTG08697,Gilang Hasanah,2025-01-16,Tunai
TRX0000527,PTG06755,Dr. Hamima Hutasoit,2024-11-14,QRIS
TRX0000528,PTG03278,Tania Rahmawati,2024-11-11,QRIS
TRX0000529,PTG09422,Dr. Cahyono Maryati,2025-04-16,QRIS
TRX0000530,PTG01033,Candra Lazuardi,2025-09-18,QRIS
TRX0000531,PTG03296,Maryadi Wibowo,2025-06-27,Transfer
TRX0000532,PTG01016,Bakiono Marbun,2024-12-25,Transfer
TRX0000533,PTG09150,"Novi Mayasari, S.Kom",2025-03-24,Transfer
TRX0000534,PTG06097,Marsudi Haryanto,2025-08-17,Transfer
TRX0000535,PTG04460,Lanjar Hidayat,2025-06-20,Transfer
TRX0000536,PTG04508,"KH. Narji Hakim, S.Psi",2025-06-22,QRIS
TRX0000537,PTG00148,"Tgk. Makuta Usamah, S.E.I",2025-05-03,Tunai
TRX0000538,PTG05231,Zelda Hutapea,2024-11-06,Transfer
TRX0000539,PTG08724,"Mahdi Nainggolan, S.H.",2025-02-11,Tunai
TRX0000540,PTG00866,Darijan Wastuti,2025-04-24,Kartu Debit
TRX0000541,PTG04310,H. Mahesa Prabowo,2025-05-31,Kartu Debit
TRX0000542,PTG02002,Dr. Maimunah Pangestu,2024-11-10,QRIS
TRX0000543,PTG07322,Hari Nasyidah,2025-08-06,Kartu Debit
TRX0000544,PTG09652,"Olivia Saefullah, S.Psi",2025-04-26,Transfer
TRX0000545,PTG03031,Azalea Yolanda,2025-02-13,QRIS
TRX0000546,PTG06601,"Ir. Indra Pradana, M.Ak",2024-12-29,Kartu Debit
TRX0000547,PTG04357,"Eka Suartini, S.Sos",2025-05-11,Transfer
TRX0000548,PTG08574,Ir. Vanya Wulandari,2025-04-10,Kartu Debit
TRX0000549,PTG03296,"Drs. Novi Ardianto, M.Farm",2024-10-31,Kartu Debit
TRX0000550,PTG08339,Hartaka Wijayanti,2025-09-08,Tunai
TRX0000551,PTG01693,Ikin Uyainah,2025-05-16,Transfer
TRX0000552,PTG06904,T. Daru Nababan,2024-11-22,Kartu Debit
TRX0000553,PTG09342,Siti Tarihoran,2025-05-18,Transfer
TRX0000554,PTG00888,Sabar Kusmawati,2025-08-21,Tunai
TRX0000555,PTG05247,Lili Pudjiastuti,2025-01-22,QRIS
TRX0000556,PTG07309,Bakda Salahudin,2025-09-21,Kartu Debit
TRX0000557,PTG04582,Respati Pudjiastuti,2025-04-14,Transfer
TRX0000558,PTG04717,Rika Utama,2025-04-16,QRIS
TRX0000559,PTG05029,Nalar Sinaga,2024-12-25,Transfer
TRX0000560,PTG09214,Dimaz Sirait,2025-09-11,Transfer
TRX0000561,PTG08850,Julia Nuraini,2025-02-27,Tunai
TRX0000562,PTG08430,Hana Prabowo,2024-11-25,Transfer
TRX0000563,PTG02533,"Cengkir Nababan, M.M.",2025-06-10,QRIS
TRX0000564,PTG05956,H. Soleh Wastuti,2024-11-25,Tunai
TRX0000565,PTG02594,Putri Laksita,2025-05-07,Kartu Debit
TRX0000566,PTG06477,T. Cahyono Usamah,2025-08-16,Tunai
TRX0000567,PTG07936,"Lalita Novitasari, S.I.Kom",2024-12-19,Transfer
TRX0000568,PTG07192,Restu Andriani,2025-02-14,Transfer
TRX0000569,PTG09923,"Puti Ida Rajasa, M.Ak",2025-04-12,Kartu Debit
TRX0000570,PTG03035,Yani Aryani,2025-09-19,Tunai
TRX0000571,PTG03919,"T. Unggul Saputra, S.H.",2025-10-09,Kartu Debit
TRX0000572,PTG00364,Victoria Lestari,2024-12-31,Kartu Debit
TRX0000573,PTG07014,Galuh Suryono,2025-07-03,Tunai
TRX0000574,PTG02759,"Edi Nurdiyanti, M.Kom.",2025-04-26,Transfer
TRX0000575,PTG09604,Sabar Riyanti,2025-07-15,Kartu Debit
TRX0000576,PTG03750,"Sutan Kasusra Maryati, S.Pd",2025-05-12,Tunai
TRX0000577,PTG06725,Jagapati Suartini,2025-01-02,QRIS
TRX0000578,PTG00787,Najib Utama,2025-02-19,Tunai
TRX0000579,PTG02960,Febi Aryani,2025-08-12,QRIS
TRX0000580,PTG00977,"Drs. Waluyo Wijayanti, M.Farm",2025-07-06,QRIS
TRX0000581,PTG00163,Tgk. Yuliana Halim,2024-12-28,Transfer
TRX0000582,PTG05114,"Humaira Manullang, M.Ak",2025-01-21,Tunai
TRX0000583,PTG07865,Rina Hutagalung,2025-10-17,Kartu Debit
TRX0000584,PTG00067,Edi Firmansyah,2025-04-24,Kartu Debit
TRX0000585,PTG01871,Hj. Almira Nababan,2025-04-02,Transfer
TRX0000586,PTG08192,T. Jagapati Lazuardi,2025-05-06,Kartu Debit
TRX0000587,PTG07870,Hardi Hardiansyah,2025-02-03,Transfer
TRX0000588,PTG08516,Cut Jasmin Habibi,2024-12-28,Kartu Debit
TRX0000589,PTG04877,"drg. Satya Laksita, S.Pt",2025-02-16,Tunai
TRX0000590,PTG04289,"Pangestu Yolanda, S.Gz",2025-07-12,Kartu Debit
TRX0000591,PTG00502,"Hj. Vivi Wijaya, S.Pd",2025-09-20,QRIS
TRX0000592,PTG02482,Olivia Wulandari,2025-01-06,Tunai
TRX0000593,PTG08907,Diana Yulianti,2025-09-05,Kartu Debit
TRX0000594,PTG06624,Luluh Zulkarnain,2025-06-21,QRIS
TRX0000595,PTG08088,"Cinta Namaga, M.TI.",2024-11-19,Kartu Debit
TRX0000596,PTG03090,Marsito Budiyanto,2025-08-08,QRIS
TRX0000597,PTG09725,Samiah Widodo,2025-04-24,QRIS
TRX0000598,PTG04084,Siska Iswahyudi,2025-02-25,Tunai
TRX0000599,PTG01245,"Fathonah Putra, S.Ked",2024-11-18,Transfer
TRX0000600,PTG02121,Kunthara Tampubolon,2025-09-30,Kartu Debit
TRX0000601,PTG09903,"Tgk. Taufan Nainggolan, M.Kom.",2025-03-23,QRIS
TRX0000602,PTG01932,"Opung Mardhiyah, M.TI.",2025-07-29,QRIS
TRX0000603,PTG03998,Daruna Aryani,2025-04-25,QRIS
TRX0000604,PTG04120,"drg. Jaswadi Widiastuti, S.Psi",2025-03-01,Transfer
TRX0000605,PTG01995,"Maman Waskita, M.Ak",2025-07-11,Kartu Debit
TRX0000606,PTG00210,Ani Irawan,2024-12-01,QRIS
TRX0000607,PTG00660,Nasim Nurdiyanti,2025-06-24,Transfer
TRX0000608,PTG02402,Umay Prasasta,2025-07-28,Tunai
TRX0000609,PTG06663,Ir. Rahayu Saptono,2025-07-06,Transfer
TRX0000610,PTG06141,Lasmanto Permata,2025-04-17,Transfer
TRX0000611,PTG02844,"Karman Wacana, S.E.",2025-04-27,Transfer
TRX0000612,PTG04502,Simon Kusumo,2025-04-09,Tunai
TRX0000613,PTG08529,Dt. Ozy Siregar,2025-03-04,QRIS
TRX0000614,PTG00270,Keisha Lazuardi,2025-07-25,Kartu Debit
TRX0000615,PTG04827,Julia Hidayat,2024-12-01,Transfer
TRX0000616,PTG08697,Putri Simanjuntak,2025-10-03,Transfer
TRX0000617,PTG04342,Dr. Laras Winarno,2025-05-06,Tunai
TRX0000618,PTG06670,Puti Winda Yolanda,2025-08-05,Transfer
TRX0000619,PTG03973,dr. Ika Rahayu,2025-01-18,Transfer
TRX0000620,PTG05249,Makuta Prasetyo,2024-10-21,Transfer
TRX0000621,PTG08354,Tgk. Alika Riyanti,2025-01-30,Kartu Debit
TRX0000622,PTG04527,Jamil Usada,2025-03-31,QRIS
TRX0000623,PTG00422,Rina Hariyah,2025-07-25,Transfer
TRX0000624,PTG09330,Cut Tina Permata,2024-12-14,Tunai
TRX0000625,PTG03223,Akarsana Damanik,2025-05-29,Transfer
TRX0000626,PTG02229,Bancar Saputra,2025-04-25,Transfer
TRX0000627,PTG07841,"Vero Laksita, M.Pd",2025-03-09,Kartu Debit
TRX0000628,PTG00336,Iriana Yolanda,2025-04-17,Transfer
TRX0000629,PTG09606,Arta Maryati,2025-09-03,Transfer
TRX0000630,PTG02018,"dr. Rudi Damanik, M.Farm",2025-01-26,Tunai
TRX0000631,PTG06730,Ana Ardianto,2025-04-18,QRIS
TRX0000632,PTG08201,Ir. Dagel Maryadi,2025-02-04,Tunai
TRX0000633,PTG06365,Cahyanto Sudiati,2025-03-19,QRIS
TRX0000634,PTG03496,Opung Dabukke,2024-11-11,QRIS
TRX0000635,PTG05435,Kamidin Sinaga,2025-06-25,Tunai
TRX0000636,PTG02275,Uda Nashiruddin,2025-02-14,Kartu Debit
TRX0000637,PTG06612,Tgk. Agnes Maheswara,2025-01-09,Transfer
TRX0000638,PTG01844,Darsirah Pranowo,2025-07-08,Tunai
TRX0000639,PTG05292,"Raisa Sirait, S.Pd",2024-12-20,Transfer
TRX0000640,PTG00138,Estiono Rajata,2025-03-24,Kartu Debit
TRX0000641,PTG06401,Harjasa Maryati,2025-01-11,Tunai
TRX0000642,PTG04853,"dr. Kamaria Prasetya, S.Pt",2025-08-20,Kartu Debit
TRX0000643,PTG03279,Daryani Santoso,2024-12-07,QRIS
TRX0000644,PTG00379,Talia Najmudin,2025-01-30,Kartu Debit
TRX0000645,PTG07763,Gilda Fujiati,2025-02-19,Transfer
TRX0000646,PTG01791,Hilda Sitompul,2024-12-17,QRIS
TRX0000647,PTG03866,Zaenab Damanik,2025-05-21,Kartu Debit
TRX0000648,PTG07528,Septi Rajasa,2025-03-09,QRIS
TRX0000649,PTG03932,"Labuh Zulkarnain, M.TI.",2025-09-14,Transfer
TRX0000650,PTG05757,"Padma Napitupulu, S.E.I",2024-11-13,QRIS
TRX0000651,PTG00730,Cut Oliva Maryadi,2024-12-12,QRIS
TRX0000652,PTG03998,"Cakrabirawa Najmudin, M.Pd",2025-04-26,Transfer
TRX0000653,PTG02779,Tina Safitri,2025-07-21,QRIS
TRX0000654,PTG04060,Dipa Nurdiyanti,2025-05-10,Transfer
TRX0000655,PTG05365,"Dr. Padma Maulana, S.Gz",2025-09-12,Tunai
TRX0000656,PTG06443,Dewi Latupono,2025-06-28,QRIS
TRX0000657,PTG04981,R. Dinda Maulana,2025-07-19,Transfer
TRX0000658,PTG03574,Oskar Hutasoit,2024-10-29,Tunai
TRX0000659,PTG02632,Puti Elma Saragih,2024-10-24,QRIS
TRX0000660,PTG04355,"Tgk. Daru Kusumo, M.Pd",2024-12-02,Kartu Debit
TRX0000661,PTG01466,"Tgk. Joko Hutapea, S.E.I",2025-07-10,Transfer
TRX0000662,PTG07756,R. Radit Ardianto,2025-09-10,Tunai
TRX0000663,PTG06450,Eva Situmorang,2025-10-13,Kartu Debit
TRX0000664,PTG04115,"drg. Sarah Maryati, S.H.",2025-09-19,QRIS
TRX0000665,PTG09043,Putri Winarsih,2025-09-18,QRIS
TRX0000666,PTG06663,"drg. Artanto Thamrin, M.Farm",2025-05-11,Kartu Debit
TRX0000667,PTG08962,"Anastasia Utama, S.Ked",2025-05-20,Kartu Debit
TRX0000668,PTG08441,Daru Rahayu,2025-10-15,Transfer
TRX0000669,PTG06526,Ella Kuswoyo,2025-06-27,QRIS
TRX0000670,PTG05178,Baktiadi Wibowo,2025-08-25,Tunai
TRX0000671,PTG02416,"Tira Oktaviani, S.Pt",2024-11-07,Kartu Debit
TRX0000672,PTG00865,dr. Ratih Saragih,2025-07-02,Tunai
TRX0000673,PTG01691,"Ami Hutagalung, S.T.",2025-05-12,Transfer
TRX0000674,PTG06899,Calista Jailani,2025-04-30,Tunai
TRX0000675,PTG06479,"dr. Lukman Manullang, S.I.Kom",2025-03-15,Transfer
TRX0000676,PTG08140,Rizki Palastri,2024-11-17,Tunai
TRX0000677,PTG05251,Galih Yolanda,2025-06-26,QRIS
TRX0000678,PTG05044,"R.M. Tirta Ardianto, S.I.Kom",2025-08-02,QRIS
TRX0000679,PTG06710,Ibrahim Siregar,2025-02-15,QRIS
TRX0000680,PTG01703,"Hj. Tami Saputra, S.E.",2025-07-12,QRIS
TRX0000681,PTG04472,Melinda Rahayu,2025-06-08,Tunai
TRX0000682,PTG04560,"Hilda Mansur, S.Gz",2025-01-11,Transfer
TRX0000683,PTG03615,Dr. Mitra Nainggolan,2025-01-19,Kartu Debit
TRX0000684,PTG01245,Nardi Suartini,2025-02-13,QRIS
TRX0000685,PTG05162,Hamzah Thamrin,2025-04-19,Tunai
TRX0000686,PTG09959,Safina Wahyuni,2025-10-10,QRIS
TRX0000687,PTG02048,R. Dono Wahyudin,2025-05-13,Transfer
TRX0000688,PTG09094,Hj. Shania Mulyani,2025-07-12,Transfer
TRX0000689,PTG02547,Candrakanta Sinaga,2024-12-08,QRIS
TRX0000690,PTG08433,Ir. Saadat Mansur,2025-05-04,Tunai
TRX0000691,PTG04379,Septi Waluyo,2025-10-17,Tunai
TRX0000692,PTG01389,Lalita Hartati,2025-10-02,Tunai
TRX0000693,PTG01788,Bakiadi Irawan,2024-11-21,Tunai
TRX0000694,PTG09456,Suci Maheswara,2024-11-13,Tunai
TRX0000695,PTG05642,Daniswara Uwais,2025-03-26,Tunai
TRX0000696,PTG04960,"Ana Zulaika, S.Gz",2024-11-17,QRIS
TRX0000697,PTG02797,"drg. Umi Yuliarti, S.Psi",2025-04-27,Tunai
TRX0000698,PTG06876,"Nyana Wasita, S.Kom",2025-03-16,QRIS
TRX0000699,PTG05198,Ir. Mursinin Mangunsong,2025-07-08,Tunai
TRX0000700,PTG08648,Emong Iswahyudi,2024-12-06,Tunai
TRX0000701,PTG00563,Cindy Agustina,2025-02-21,Kartu Debit
TRX0000702,PTG03711,Caraka Januar,2025-09-09,QRIS
TRX0000703,PTG05842,"Padmi Wahyuni, S.I.Kom",2024-12-28,Tunai
TRX0000704,PTG09486,"Puti Amalia Utama, S.Sos",2025-07-19,Kartu Debit
TRX0000705,PTG02347,Gantar Simbolon,2024-12-11,Kartu Debit
TRX0000706,PTG03120,Puti Hasanah,2025-06-02,QRIS
TRX0000707,PTG04469,Johan Safitri,2025-07-22,QRIS
TRX0000708,PTG05218,Oliva Namaga,2025-03-09,Kartu Debit
TRX0000709,PTG06095,Cut Eva Melani,2025-03-07,Transfer
TRX0000710,PTG04758,Margana Novitasari,2025-07-07,Kartu Debit
TRX0000711,PTG06844,"Winda Kusmawati, S.T.",2025-09-26,Transfer
TRX0000712,PTG05182,Zamira Puspasari,2025-06-02,QRIS
TRX0000713,PTG05850,"Dinda Hidayat, M.M.",2025-02-23,Kartu Debit
TRX0000714,PTG02179,"dr. Ayu Halimah, S.Gz",2024-11-08,Transfer
TRX0000715,PTG00786,Lulut Wijayanti,2025-07-04,QRIS
TRX0000716,PTG00712,Adinata Rajasa,2025-07-30,Tunai
TRX0000717,PTG01407,Ir. Cayadi Saptono,2025-08-27,Kartu Debit
TRX0000718,PTG00356,"Dr. Narji Palastri, S.Ked",2024-11-06,Tunai
TRX0000719,PTG02294,Melinda Prakasa,2025-10-18,Kartu Debit
TRX0000720,PTG08494,"drg. Cici Farida, S.E.",2025-01-21,QRIS
