ID_Petugas,Nama_Petugas,Password,Nomor_Telp,Jabatan
PTG00305,"Garan Saptono, M.Ak",!Vkr0NlAtu,+62 (0429) 625 8085,Admin
PTG00306,Maida Mayasari,#)lUQtv_s6,(0652) 034 7551,Kasir
PTG00307,"Muhammad Laksita, S.E.",@de#0*YhX$,+62 (038) 011-4814,Kasir
PTG00308,Luwar Natsir,Qh0cciHp&X,+62 (54) 979-1710,Kasir
PTG00309,"Syahrini Agustina, S.T.",lk@Xauzr^1,+62-037-535-5255,Petugas Loket
PTG00310,Jelita Budiyanto,f3YMtmoh)+,+62-0111-091-5710,Admin
PTG00311,Tedi Gunarto,!0BZChZBdx,0819077602,Supervisor
PTG00312,Tgk. Ajiono Uwais,PVaP54Vy^O,(015) 405 7237,Kasir
PTG00313,Pia Situmorang,aFZ1Q4oa1$,(0137) 949-8106,Petugas Loket
PTG00314,Gaiman Marpaung,7IT3Q^Ix#!,+62 (083) 706-7255,Admin
PTG00315,Samiah Purwanti,!*4yRcY#V@,(028) 182 7624,Kasir
PTG00316,Mahmud Salahudin,hAA!*4LrNP,0859191280,Admin
PTG00317,KH. Baktiadi Astuti,K7vGXsZj!0,+62 (0803) 216 2159,Admin
PTG00318,Yunita Simanjuntak,G01T^XUw)8,+62 (0856) 064 6673,Petugas Loket
PTG00319,Simon Nuraini,(1rlT7+Dyc,086 565 7433,Kasir
PTG00320,Kardi Firmansyah,&Ao@9AldK(,+62 (30) 374-3275,Supervisor
PTG00321,"Sutan Teddy Kuswoyo, M.M.",@7*mrXy_cG,(054) 715 3995,Kasir
PTG00322,"R.M. Hendra Saptono, M.Farm",G$3C8bmIj%,(020) 179-1809,Petugas Loket
PTG00323,Lulut Pratama,q3OKsQ^c_$,(020) 661-2681,Supervisor
PTG00324,"KH. Wage Hutasoit, S.Kom",5bZ2*6WoY#,0859014845,Admin
PTG00325,Balijan Fujiati,b&v1ETxc+%,+62 (0220) 691-7110,Petugas Loket
PTG00326,Farhunnisa Gunawan,%PT0Pt3*TK,(0140) 173-1073,Kasir
PTG00327,Empluk Januar,kd4)NctY+i,+62 (0093) 942 5174,Kasir
PTG00328,Candrakanta Habibi,8sMvLNg(%7,(067) 249-8063,Admin
PTG00329,R.A. Nilam Permata,4jlLqvVm&X,+62 (0483) 711-9695,Petugas Loket
PTG00330,Tgk. Chelsea Nainggolan,+W5^OxAXV2,084 181 0700,Admin
PTG00331,Dagel Kusumo,29g6dBp+#l,+62-91-581-6063,Supervisor
PTG00332,Ajeng Handayani,*SayHwbn7D,(0782) 635 3162,Supervisor
PTG00333,"Estiawan Dabukke, M.M.",#dE5MPzD$v,+62 (482) 721-2527,Kasir
PTG00334,Aisyah Ardianto,$dbk9Rkb4$,+62 (0242) 258-8722,Petugas Loket
PTG00335,Zalindra Simanjuntak,K0UZrrSo%+,+62-216-082-7568,Admin
PTG00336,Slamet Pranowo,@1#NX!Dy^T,(041) 920 8514,Petugas Loket
PTG00337,"Azalea Farida, S.Ked",l1U5e&!b@5,0873519977,Supervisor
PTG00338,Mutia Putra,Tzb9Dijdt*,+62-83-861-4290,Supervisor
PTG00339,Kenes Januar,QotE4J!7+6,(0597) 455 3833,Admin
PTG00340,Cut Putri Nuraini,*Uk8$tAg7d,+62 (599) 438-3859,Admin
PTG00341,"Akarsana Habibi, M.Pd",wIC#2CYw&1,+62 (11) 090-9939,Admin
PTG00342,Cahyadi Samosir,3nIGVatp&m,+62 (0982) 373 4277,Admin
PTG00343,Ella Laksmiwati,M7MKpQ(z!4,+62 (0031) 345-3888,Supervisor
PTG00344,"Rahayu Pratiwi, M.Farm",n!54LU7oJs,+62-071-840-9525,Admin
PTG00345,Raina Dabukke,82f^eZin_(,(0324) 278 6916,Petugas Loket
PTG00346,Dacin Winarno,^ol5LX^u5*,+62-0087-652-6456,Admin
PTG00347,Wakiman Habibi,GfD9PWBn@5,+62 (044) 288 6020,Supervisor
PTG00348,Salwa Astuti,0tuE6t4*+c,(095) 870-5645,Admin
PTG00349,Lala Mustofa,k6R!dya8(j,+62 (88) 753 6229,Kasir
PTG00350,Dr. Maida Wijaya,(*8gI1tU^W,+62 (81) 811-4473,Kasir
PTG00351,"Dr. Ega Nasyidah, S.Kom",$2^^Nt8QP^,(0477) 822-2011,Supervisor
PTG00352,Jagaraga Adriansyah,_L&2TKmj^G,+62 (0382) 599 5197,Petugas Loket
PTG00353,Saiful Nashiruddin,o4Gfkhe2*7,+62-60-907-4869,Kasir
PTG00354,Yuni Hakim,0pF#XOxu#6,+62-40-740-6756,Supervisor
PTG00355,drg. Mulya Putra,xjC4WXfyq&,(0682) 276 6567,Supervisor
PTG00356,"Dr. Salwa Haryanti, M.Ak",#0C)ZEYrK7,+62-18-278-5087,Admin
PTG00357,"Drs. Tasnim Hasanah, M.Pd",t0502T5p#f,+62 (012) 304 7786,Petugas Loket
PTG00358,Michelle Wijaya,m_96oY)g3k,+62 (0583) 802 7849,Petugas Loket
PTG00359,Bakianto Rajasa,Uk0m0Mm^t$,(028) 374-0064,Admin
PTG00360,Jaga Mardhiyah,)Zs87S5m*0,(090) 685-4867,Admin
PTG00361,Cengkir Wahyuni,&74S*z5zfp,+62-0524-209-8622,Admin
PTG00362,"Ir. Keisha Kuswandari, S.Pt",#r7KQsGU&T,084 363 2869,Supervisor
PTG00363,Ir. Zalindra Pertiwi,y$(g9+JjC0,(0354) 571-5399,Petugas Loket
PTG00364,Zalindra Sihotang,(2Vd+)!bGT,+62-545-512-3006,Admin
PTG00365,Devi Kurniawan,2(1CaR0meC,+62 (062) 936 2459,Kasir
PTG00366,"Drs. Anastasia Uyainah, S.IP",^8^26OEx!1,+62 (94) 885 9845,Supervisor
PTG00367,"Salimah Pranowo, M.Pd",@BYZaPwA$2,+62 (008) 981 0063,Petugas Loket
PTG00368,"Hj. Vanya Suryono, S.Psi",(D0z0IEjb+,084 478 2137,Kasir
PTG00369,Dartono Suartini,8T&0F%w#M#,(084) 151-9150,Supervisor
PTG00370,"T. Upik Wibisono, M.Pd",dzGGq5AY+8,+62-053-749-7389,Admin
PTG00371,Olivia Hutagalung,+Ya&A5OxUf,+62 (028) 581-1373,Kasir
PTG00372,Tami Januar,D1nM3keU(A,+62 (65) 165-5320,Petugas Loket
PTG00373,Atmaja Wibisono,E73w)Igk_),+62-012-855-8838,Admin
PTG00374,Cinthia Wijayanti,H22WDWov)),+62-40-193-8794,Petugas Loket
PTG00375,"Titi Wibisono, S.Farm",BS8U$5wje#,(0365) 823-7547,Kasir
PTG00376,Asirwanda Haryanti,k02LXxX)7%,+62 (051) 140-4300,Supervisor
PTG00377,Gara Kurniawan,Br!jHuYM*9,+62 (86) 220 3504,Admin
PTG00378,Anom Sihombing,H2qOpFfi)k,082 379 3793,Admin
PTG00379,Dr. Kasiyah Kurniawan,p!7R38g(w),+62 (318) 378-9046,Kasir
PTG00380,Jumari Gunawan,31rzW#x!&S,+62 (997) 370 6632,Petugas Loket
PTG00381,R. Paris Laksmiwati,@p0LAgIf73,+62 (662) 771-4875,Admin
PTG00382,Uli Putra,_8iSvqg5a9,+62-079-693-2154,Petugas Loket
PTG00383,Wage Waluyo,+nCTTYcxT4,+62-83-153-3079,Kasir
PTG00384,Samsul Mandasari,PiDf#J&n&9,(029) 063-8747,Admin
PTG00385,Indra Siregar,!J64Pdwl0M,+62 (057) 326 2640,Kasir
PTG00386,Umi Yulianti,#)l4X$qt_d,(0047) 437-6268,Admin
PTG00387,dr. Nova Zulaika,Xb5KSf3g!@,+62 (41) 439 5405,Kasir
PTG00388,Lili Hidayat,j**8QZj6SQ,+62 (001) 968 3809,Kasir
PTG00389,Eja Maryadi,$76#aiWi(y,+62 (0796) 533 8808,Supervisor
PTG00390,Ir. Mursinin Natsir,5s(CHVsa(3,+62 (837) 809-3193,Kasir
PTG00391,Endah Marbun,!l5JAMIsOF,+62-0002-923-2145,Admin
PTG00392,Daliono Mardhiyah,+X6L)Na6N5,+62-042-607-3593,Admin
PTG00393,H. Prasetyo Ramadan,@6vHnEsV07,+62-0970-818-5068,Supervisor
PTG00394,Cahyono Habibi,1OYLm7yQ(x,(0697) 678 6518,Admin
PTG00395,Ulva Hutasoit,t*j0lWCm_9,(0488) 756 0136,Kasir
PTG00396,Yuni Firmansyah,@6!*Dspn%V,(0558) 061 1503,Kasir
PTG00397,"Jais Siregar, M.TI.",%T(ji6Qihm,+62 (987) 795-8853,Supervisor
PTG00398,Yusuf Purnawati,2n+XbP_$&H,(018) 149-3631,Petugas Loket
PTG00399,Garang Namaga,j&6KQhf@X(,+62 (0427) 096-8968,Supervisor
PTG00400,"Langgeng Nugroho, S.E.",#zOGloInW7,(013) 836-3650,Kasir
PTG00401,Jane Nashiruddin,mx1U4LqBu&,+62 (0691) 790-9940,Supervisor
PTG00402,Nova Megantara,*0_PNwa56e,(0867) 032 2656,Supervisor
PTG00403,"Soleh Hutapea, S.IP",FB6a7RJaF#,+62 (014) 374 8153,Petugas Loket
PTG00404,Joko Sitorus,^uTJYVVPm0,+62 (17) 502 5210,Supervisor
PTG00405,"R.M. Prakosa Mansur, S.T.",8UBBdI$6_2,087 038 4741,Petugas Loket
PTG00406,Empluk Hariyah,$J45BsM2#w,+62-0154-695-3641,Admin
PTG00407,Dadap Farida,&U3GLJuRUp,(0327) 582-5143,Admin
PTG00408,Vicky Widiastuti,tz@@26Ghl%,(087) 274-7584,Petugas Loket
PTG00409,drg. Mursinin Agustina,@X9EuBSB10,+62-871-760-2799,Petugas Loket
PTG00410,"Fitriani Tarihoran, S.IP",&g4C&CbB(&,+62 (0636) 213 0557,Kasir
PTG00411,R.M. Samsul Waskita,WM9XPoIkt#,+62 (603) 751-4208,Admin
PTG00412,"Wahyu Uwais, M.Farm",kn179GtK&p,+62 (0484) 358 8598,Supervisor
PTG00413,Maras Halimah,@UGn&h65y2,(008) 091-9649,Kasir
PTG00414,Tari Saputra,&3klZ^hkSq,+62-077-860-3998,Petugas Loket
PTG00415,Dacin Kusmawati,M(@11H8ne&,(0487) 558 5825,Petugas Loket
PTG00416,"Rachel Mulyani, S.E.",*$7i3OeWc0,+62 (116) 280-0956,Admin
PTG00417,Ira Hardiansyah,_4Eu68VFjy,+62 (07) 440-7762,Kasir
PTG00418,Saadat Handayani,9PDMFpKp&5,+62 (035) 133-0055,Supervisor
PTG00419,"R. Najam Wijaya, S.T.",@3GS@OhX02,+62 (710) 769 1549,Supervisor
PTG00420,Wakiman Hutasoit,*HU%Br7#k4,+62-109-651-7257,Petugas Loket
PTG00421,Kala Prabowo,7Ou+6Vtsfx,0836837205,Petugas Loket
PTG00422,Galih Lazuardi,R8xvzT!y@E,+62 (0641) 197-7134,Admin
PTG00423,Yani Puspasari,+S3jLdq!cS,+62 (064) 976-4203,Kasir
PTG00424,Elisa Narpati,UpO4AILZk^,+62 (015) 824-2122,Kasir
PTG00425,Dr. Janet Dabukke,3^^9S0edl2,+62 (614) 816-3711,Admin
PTG00426,"Sutan Emong Tampubolon, S.T.",u#%8LApNBm,+62 (251) 187 1650,Petugas Loket
PTG00427,Kalim Pradipta,#i6(iKoz+7,+62 (029) 789-5879,Petugas Loket
PTG00428,"KH. Umay Situmorang, M.Farm",*0oJfSklFQ,+62-091-628-5000,Petugas Loket
PTG00429,Jabal Suryono,_PuODKjXt6,+62 (068) 564 2436,Kasir
PTG00430,Ulya Sirait,$xm9JKL41&,+62-26-608-3866,Kasir
PTG00431,Jais Setiawan,bZ_Uf6ObiY,(0265) 116 5975,Petugas Loket
PTG00432,Anggabaya Prasetya,%nLxwmrkL4,+62 (946) 566-0233,Petugas Loket
PTG00433,"Mariadi Yuliarti, S.Psi",kzKIs!IE!7,+62-45-888-2991,Petugas Loket
PTG00434,Kania Megantara,%Z&2+9Ia_V,(0410) 627 6904,Petugas Loket
PTG00435,"drg. Ade Hardiansyah, M.Ak",$O^nqInD%5,+62 (078) 020-1788,Kasir
PTG00436,Nadine Situmorang,q5aH7VtM!4,(0709) 291-6295,Kasir
PTG00437,"Harto Wahyuni, M.Farm",dL#7HijnkQ,+62-54-670-3870,Petugas Loket
PTG00438,Yunita Namaga,(gYTGwq922,+62-631-742-5071,Admin
PTG00439,Raden Suartini,a_3)VvFU#m,+62 (0769) 309 7900,Petugas Loket
PTG00440,Genta Purnawati,W+W+2cXTAq,+62-69-905-2597,Admin
PTG00441,Tgk. Jamalia Sihombing,GeSJf7Jn$R,+62 (0733) 903 7844,Kasir
PTG00442,"R. Rahmat Jailani, S.Farm",@1(&HibZV@,+62-534-529-4975,Supervisor
PTG00443,R.A. Amelia Dabukke,#UzO6^Hq#$,+62 (0656) 537 1087,Kasir
PTG00444,Vivi Wijayanti,j2JCPkKH__,0853931661,Kasir
PTG00445,"Puti Bella Kurniawan, S.Ked",$8D#vE$fVC,084 626 3970,Petugas Loket
PTG00446,Elon Tarihoran,(7KuUt+(ur,(0116) 484 1417,Petugas Loket
PTG00447,Cinta Winarsih,Er7G#Dv(V_,(045) 061-2588,Supervisor
PTG00448,Surya Gunawan,W&6f%JqsqV,+62 (0508) 936-9898,Admin
PTG00449,"Drs. Gabriella Sinaga, S.E.",h24XwPOi)),+62 (091) 477-9628,Kasir
PTG00450,R.A. Pia Hakim,Pbp4GG6Rg_,(0563) 022 2439,Kasir
PTG00451,Mila Iswahyudi,JXF8skr&_7,0881167007,Kasir
PTG00452,drg. Puput Suryono,T@z95GnKoX,+62 (098) 389-0060,Kasir
PTG00453,Tgk. Garang Prasetyo,DYO@0QrgQ%,+62 (65) 234 3992,Admin
PTG00454,"Gading Samosir, S.T.",BP3_D4YpH),+62 (092) 515 5828,Petugas Loket
PTG00455,"R. Setya Simanjuntak, S.I.Kom",!G7hZNve^^,+62 (129) 940-1146,Supervisor
PTG00456,Cindy Siregar,C%3ID)FfL%,+62-001-879-4018,Admin
PTG00457,Lala Novitasari,kIvQsYl+(3,+62 (67) 913-0995,Kasir
PTG00458,Ilsa Permata,*5)ryN)o*A,+62 (609) 189 4766,Admin
PTG00459,Baktiono Marbun,hq(5lAmHYo,(054) 904-8444,Admin
PTG00460,"Kemba Nainggolan, S.Psi",$vXkd)U^O4,+62-087-807-5881,Admin
PTG00461,Nurul Wahyuni,g%9#PnMO)P,+62 (189) 313-1841,Kasir
PTG00462,"Yuliana Hasanah, M.Pd",n3vJGwA)+3,+62 (0709) 128-4878,Supervisor
PTG00463,Mutia Sitorus,(1BcnFLqzr,+62 (67) 729 1263,Kasir
PTG00464,"Luis Agustina, S.E.",IsFovdwo$5,(000) 927-5594,Kasir
PTG00465,Nova Najmudin,r&7OZoTzN+,089 065 8418,Supervisor
PTG00466,Ismail Suwarno,$A9F_EhRN4,+62 (88) 251-9110,Supervisor
PTG00467,"drg. Yuni Hidayanto, M.M.",q3MdLlA)!p,+62 (82) 003 6828,Admin
PTG00468,drg. Prayoga Riyanti,Z41W3I*h^P,+62 (613) 250-1410,Kasir
PTG00469,Drs. Karsana Kuswoyo,&^X2QV_cL5,+62 (04) 777-2169,Admin
PTG00470,"Sutan Marsito Hutasoit, S.Ked",x8cLh8pf#T,(0823) 132-8863,Kasir
PTG00471,R. Maimunah Namaga,@U0Fkklik5,+62 (06) 010 6493,Petugas Loket
PTG00472,Ira Winarno,)aXWN%ha3b,+62-034-599-8865,Kasir
PTG00473,"Laila Saefullah, S.Pd",%RSkEWtMt9,+62-468-427-2069,Kasir
PTG00474,"dr. Zamira Handayani, S.Ked",g1(CBoug@8,(037) 632-5661,Admin
PTG00475,Drs. Paris Ramadan,+9@KDYc+*R,+62 (70) 566 6971,Admin
PTG00476,Joko Agustina,%RX(KNMl6I,+62 (0135) 723-9725,Admin
PTG00477,"Drs. Mutia Sudiati, M.Kom.",O!L27(iK3E,+62-66-093-4940,Admin
PTG00478,"Cut Shania Maheswara, S.Pd",*9aE42l&Ho,(071) 602-9395,Admin
PTG00479,Farhunnisa Pranowo,y^DJg7oW#5,+62 (0619) 151-2100,Kasir
PTG00480,"Wardaya Dongoran, M.TI.",_%_X7EwGUz,+62 (0184) 958 9483,Admin
PTG00481,"Tiara Thamrin, S.E.",&bBADf#oL9,+62 (084) 344 2942,Supervisor
PTG00482,Hardi Pradipta,B6i3GRFr_j,(000) 113-8954,Kasir
PTG00483,"Hj. Sadina Haryanti, M.TI.",u88HmCONB+,+62 (679) 971-4103,Kasir
PTG00484,"H. Karsa Winarno, M.M.",01K+YGJw_p,+62 (072) 594-9432,Kasir
PTG00485,"R.A. Restu Nasyidah, M.Farm",u_8Ln8o+!^,+62 (024) 290-1583,Admin
PTG00486,"Drs. Ciaobella Sitorus, S.H.",B)b3XZCerz,084 041 1977,Admin
PTG00487,Harjaya Puspasari,B!0)dNvG^i,(0058) 415-5488,Kasir
PTG00488,Drs. Umi Prasetya,1vH)89VguA,(016) 895-6670,Admin
PTG00489,R.M. Kasiran Nurdiyanti,#K3g$EAkBj,081 521 1507,Supervisor
PTG00490,Cagak Sihombing,A%9O)mzP+V,+62 (758) 497-0444,Admin
PTG00491,Nyana Prasasta,^2TNwC@kk3,0859586899,Kasir
PTG00492,Restu Melani,%fUqSyZho7,+62 (74) 406 5033,Admin
PTG00493,"Sutan Jayeng Situmorang, S.Pt",a5o6iuGx%!,+62 (64) 906 6031,Kasir
PTG00494,"Nilam Sirait, S.E.I",NL4NFp)Cj$,+62 (089) 272 1072,Supervisor
PTG00495,Bakiono Susanti,)VJYT5!jo5,+62-000-749-3093,Admin
PTG00496,Ida Prasasta,56f*NG&f$Q,(010) 963 4285,Admin
PTG00497,Unggul Andriani,uWo1iFpzU_,+62-406-681-6484,Petugas Loket
PTG00498,R. Jamal Prakasa,@kRTcEw2V5,+62 (13) 795 0477,Kasir
PTG00499,Wira Oktaviani,F+1JA2slKA,+62 (0835) 904 0444,Kasir
PTG00500,Ir. Aslijan Megantara,W$2$3ZKmMT,+62 (065) 163 1155,Petugas Loket
PTG00501,Zamira Prakasa,!%%#$_Jm9%,+62 (503) 445-3655,Supervisor
PTG00502,"Cindy Zulkarnain, S.Farm",CxDmMeHv^5,0814204651,Kasir
PTG00503,Panji Puspita,Del7dODUS!,+62 (046) 000 3627,Kasir
PTG00504,Daliman Damanik,(ndl%Xuwr3,+62 (0607) 091-7277,Petugas Loket
PTG00505,Mustika Mandasari,h4UFDWcy#U,+62-413-278-5217,Admin
PTG00506,"Akarsana Halim, M.Ak",BO3uv7Qog&,(0326) 632-0277,Petugas Loket
PTG00507,Edi Handayani,8J+JIdHa^h,+62-071-357-6807,Supervisor
PTG00508,Ulya Novitasari,_H@)1C)bOH,+62 (624) 190 0521,Supervisor
PTG00509,Maryadi Sihombing,pw+f5BmmM0,+62 (75) 820-2410,Supervisor
PTG00510,Pandu Widiastuti,nn3YfkYk&),(0475) 176 9417,Admin
PTG00511,Cemplunk Irawan,eL86K0kY2_,+62 (084) 706-6349,Supervisor
PTG00512,T. Kawaya Situmorang,w86aGrdiY@,+62 (41) 131 6152,Supervisor
PTG00513,Ir. Pia Prayoga,g2KZk3n8&Y,+62 (267) 800 2060,Supervisor
PTG00514,Lanang Budiyanto,@vRr4xxu5$,+62 (127) 252-5346,Admin
PTG00515,Farhunnisa Prakasa,mkPU4KkK8(,+62-35-886-3150,Kasir
PTG00516,Dinda Fujiati,Qlf6MtUg&_,+62 (013) 011-2603,Petugas Loket
PTG00517,Yono Natsir,qg6Gsr$tg!,+62 (096) 107-6801,Petugas Loket
PTG00518,Dacin Sirait,#9FN%M#n^),+62-49-208-9861,Supervisor
PTG00519,Rachel Sinaga,O7)o&Civ@v,+62-027-446-8820,Petugas Loket
PTG00520,"Jane Prastuti, S.Gz",0*8GpXJwC1,+62 (71) 477-8771,Petugas Loket
PTG00521,Rahmat Permadi,5aqVWKoc*U,(049) 612-8178,Kasir
PTG00522,Padmi Hartati,7c^X4Xg^TI,+62 (268) 202 1863,Kasir
PTG00523,"Ana Permata, M.Farm",sNda70MlO+,+62 (835) 867-7297,Petugas Loket
PTG00524,Raden Ardianto,YMty6JiBb),+62 (018) 832-3754,Supervisor
PTG00525,"T. Karsa Setiawan, S.Gz",BE5vFQOnS+,+62-45-222-7794,Petugas Loket
PTG00526,drg. Galiono Purnawati,+(I9IjjC(h,+62 (0896) 882 9436,Petugas Loket
PTG00527,Asirwada Fujiati,BQ4SV_Tv$7,(0573) 123-3843,Admin
PTG00528,Najwa Suryono,Gc4Ti%#bX),0853576882,Kasir
PTG00529,Jelita Puspita,mM95bTmb_*,+62-20-161-0690,Supervisor
PTG00530,"Jaswadi Hutasoit, S.Psi",^SEII5Jvw),+62-016-243-7605,Admin
PTG00531,Cahyanto Zulaika,%5H4N7tMAJ,(0254) 112-5536,Kasir
PTG00532,Caket Prasetyo,d8RFm5g@@4,+62 (687) 058-6547,Admin
PTG00533,"Sabrina Jailani, S.IP",_4X3mkWn7*,(029) 287 0818,Supervisor
PTG00534,"Tgk. Kamidin Pangestu, S.I.Kom",9f3Td+sp@l,+62 (19) 837 6946,Petugas Loket
PTG00535,"Gawati Nainggolan, S.I.Kom",3U5IibOZa#,(0932) 738-9702,Petugas Loket
PTG00536,Gilang Waluyo,K9ThbU6i^B,+62 (413) 984-1606,Kasir
PTG00537,Asmuni Yolanda,2$wLOPl3@L,+62 (0046) 913-1911,Kasir
PTG00538,Amelia Nashiruddin,^^p12ht(LD,+62 (705) 473 6530,Petugas Loket
PTG00539,Kezia Riyanti,h#3IfJfQ_8,085 661 4699,Admin
PTG00540,Icha Suwarno,a#3GdLs7fQ,+62-08-468-8886,Admin
PTG00541,Cinthia Wahyuni,Y84cfzBq$f,+62 (44) 330-3198,Petugas Loket
PTG00542,"Sutan Ihsan Winarno, S.Pt",REOS*4Gl(U,+62 (011) 579-6235,Supervisor
PTG00543,Bahuwirya Permadi,$(n0HFtSK5,+62 (040) 786 7267,Supervisor
PTG00544,Purwadi Uyainah,%Z@7L&k9U_,+62-057-294-0012,Kasir
PTG00545,"Tgk. Embuh Prasetyo, M.TI.",lDr5L6jab&,+62 (300) 556 7274,Supervisor
PTG00546,Dina Sihombing,@2WLg*ckfC,+62-002-883-5409,Kasir
PTG00547,"R.M. Kamal Farida, S.Psi",$os67vUm%N,+62-0471-666-2507,Admin
PTG00548,dr. Manah Marpaung,!N83Wg&HH#,+62-011-660-8043,Petugas Loket
PTG00549,dr. Vera Tarihoran,@fzzh7W6*1,+62 (493) 181 1065,Supervisor
PTG00550,Suci Melani,l&o2CWlXJ5,+62-0913-729-5416,Petugas Loket
PTG00551,"Dt. Kuncara Sihombing, S.E.I",#4LvUDvy!C,(014) 855 8669,Supervisor
PTG00552,"R. Rachel Hidayanto, S.Kom",1wbkqT#I(5,(0653) 293-9530,Supervisor
PTG00553,Wardaya Narpati,@iSN!uVfw0,(0778) 106 0426,Admin
PTG00554,"dr. Jaiman Waskita, S.Pt",um*1Sgwd1j,+62 (0838) 761 6457,Petugas Loket
PTG00555,Yosef Hutasoit,aU^18dQtbf,+62 (042) 247-7461,Admin
PTG00556,Balapati Firmansyah,!9tPEoS+^X,+62 (79) 484-5177,Kasir
PTG00557,Endra Ardianto,OI(!7NxIU#,080 975 3142,Petugas Loket
PTG00558,Kamaria Mahendra,&6KrzPee*l,(044) 316 5326,Petugas Loket
PTG00559,Prabowo Pratama,)J0!VH#liW,+62-0871-793-7151,Petugas Loket
PTG00560,"Diah Tarihoran, S.Pt",W&LaUMlb+0,+62 (949) 972-9490,Petugas Loket
PTG00561,"Intan Dongoran, M.TI.",5jMgOf)t$v,+62 (348) 726-6048,Petugas Loket
PTG00562,Pia Anggraini,X+!4WDD03n,0882021044,Kasir
PTG00563,Tantri Rajasa,kh2&rM@Z$@,(0098) 865-8632,Supervisor
PTG00564,Yulia Santoso,uf6p7N0WY&,+62-311-796-5456,Supervisor
PTG00565,"Vera Habibi, S.Psi",xuH+5*Wz#O,(082) 859 1565,Kasir
PTG00566,Dr. Faizah Januar,KwY)_m8o(6,(0833) 447-5729,Kasir
PTG00567,Hj. Farah Usamah,eW!6LDplD2,085 707 8524,Supervisor
PTG00568,Damar Nasyidah,_F0%Lgz)Wh,+62 (021) 695 6735,Kasir
PTG00569,Jayeng Mardhiyah,6U7Ymnuz+r,+62 (19) 766 6294,Kasir
PTG00570,Samsul Lailasari,cr8D3FZ2%2,+62 (440) 977-9491,Petugas Loket
PTG00571,"Hj. Cindy Andriani, S.E.",!4UNnM&0Ez,+62 (640) 050-7020,Petugas Loket
PTG00572,Cakrabirawa Sihotang,xg4G+oqTH#,0894891502,Supervisor
PTG00573,Karya Jailani,Xvi#8wAkV^,+62-0856-180-6173,Admin
PTG00574,Artawan Hariyah,+Uz29+Bn@V,+62 (0595) 587 2011,Admin
PTG00575,Anggabaya Sitompul,L#8T4JbubY,+62 (0755) 845 9839,Admin
PTG00576,Oni Mangunsong,G)0%zQu(k4,+62-0664-362-8948,Supervisor
PTG00577,"Tgk. Anastasia Yolanda, S.E.I",65+4CAGhY$,+62-0517-086-5445,Petugas Loket
PTG00578,Anggabaya Rajasa,H#X2*C2kFV,+62-009-044-2557,Supervisor
PTG00579,"R. Usyi Simanjuntak, S.IP",^81jsSafzA,+62 (16) 050-5516,Supervisor
PTG00580,"Dt. Adiarja Prakasa, S.I.Kom",)#21WYq$nM,087 170 2993,Admin
PTG00581,"Mulya Permata, M.M.",At1PFKGwq),+62 (067) 901-8929,Petugas Loket
PTG00582,"R.M. Hasim Wasita, M.M.",+9WFHsHj$a,+62-355-233-0013,Petugas Loket
PTG00583,"Keisha Maheswara, M.Ak",N55ZhOCk!6,0825184140,Supervisor
PTG00584,"dr. Eman Mayasari, S.H.",T2Uen0X4(P,+62-0103-129-5314,Supervisor
PTG00585,drg. Indah Uwais,q4xG3S%pD^,+62-0423-459-3141,Petugas Loket
PTG00586,"Sutan Margana Rahayu, S.Farm",G9TDW))H#w,(0401) 140 9303,Petugas Loket
PTG00587,Harjo Adriansyah,&65ZNu!SXX,+62-0767-779-2017,Admin
PTG00588,Agnes Pranowo,r5fHFrKT(g,(013) 137-2590,Petugas Loket
PTG00589,Harimurti Sitorus,h5SWurKk$C,+62 (984) 829-4637,Supervisor
PTG00590,"Umar Tamba, S.T.",NK9lCMl^D_,+62 (98) 061-4898,Admin
PTG00591,"Parman Adriansyah, S.Pt",23Z8cVkb#f,+62-0734-556-4677,Admin
PTG00592,"Sakti Sihombing, M.Ak",4YGyddaj#2,+62 (037) 332-8317,Supervisor
PTG00593,Tgk. Raharja Aryani,_FNY9Qas_),(057) 816 8205,Admin
PTG00594,"T. Dariati Anggraini, S.E.I",Y!5fQraR4!,(0853) 724-9285,Supervisor
PTG00595,Banawi Jailani,U1BHu4!H*L,+62 (990) 498 3954,Admin
PTG00596,Intan Hutasoit,i1NESXgC&3,(0632) 875-2380,Admin
PTG00597,Luluh Uyainah,*lENnwx^&5,0879456878,Petugas Loket
PTG00598,"Agnes Handayani, M.M.",ve3Gm8$23^,+62 (928) 715 6631,Admin
PTG00599,"Hj. Cinthia Winarno, S.Ked",9u*XWPwm(f,+62 (0642) 406-0058,Kasir
PTG00600,"Dt. Bagus Anggriawan, S.Gz",CcYgbvj7_0,(093) 575-7602,Kasir
PTG00601,Fitria Mulyani,#cB9i0s33g,(0337) 780-5172,Kasir
PTG00602,Silvia Wacana,UK0^u_2dF+,(0035) 398-1516,Petugas Loket
PTG00603,Drs. Nrima Rahayu,w*_6MBqw*z,+62 (068) 752-8665,Supervisor
PTG00604,"R. Indah Pradipta, S.T.",QvRE2iHe_A,+62-095-444-9755,Admin
PTG00605,Zizi Pranowo,l7KbCsXQ!U,+62 (0451) 140 4835,Supervisor
PTG00606,Genta Purwanti,CwPTmwWD+2,+62-005-527-6701,Petugas Loket
